age_predicted,age_ground_truth,age_error,gender_predicted,gender_ground_truth,gender_correct,confidence_female,confidence_male,confidence_child
10.930950164794922,15,4.069049835205078,female,female,True,0.995427131652832,0.004443425219506025,0.0001294384856009856
19.9542179107666,15,4.954217910766602,female,female,True,0.9755006432533264,0.024269038811326027,0.0002303718647453934
15.261338233947754,15,0.2613382339477539,female,female,True,0.9961626529693604,0.0036250026896595955,0.00021235784515738487
14.213447570800781,15,0.7865524291992188,female,female,True,0.9934710264205933,0.006467719096690416,6.117142038419843e-05
10.650540351867676,15,4.349459648132324,female,female,True,0.9949851036071777,0.0031055365689098835,0.0019093967275694013
16.494081497192383,15,1.4940814971923828,female,female,True,0.9870179295539856,0.011041437275707722,0.0019406048813834786
22.702192306518555,15,7.702192306518555,female,female,True,0.9987726807594299,0.0011832552263513207,4.4048440031474456e-05
17.92374610900879,15,2.923746109008789,female,female,True,0.9796196818351746,0.012613491155207157,0.007766801863908768
15.548636436462402,15,0.5486364364624023,female,female,True,0.9950509667396545,0.004460862837731838,0.00048813933972269297
16.643531799316406,15,1.6435317993164062,female,female,True,0.9902644157409668,0.009025100618600845,0.000710570951923728
25.296541213989258,15,10.296541213989258,female,female,True,0.9072345495223999,0.08367665112018585,0.009088764898478985
8.88868522644043,15,6.11131477355957,female,female,True,0.9771562814712524,0.018607188016176224,0.004236632492393255
10.258442878723145,15,4.7415571212768555,female,female,True,0.9840127229690552,0.013633828610181808,0.002353450981900096
9.813030242919922,15,5.186969757080078,female,female,True,0.9849880337715149,0.01297234557569027,0.0020396471954882145
13.358868598937988,15,1.6411314010620117,female,female,True,0.9167722463607788,0.07935203611850739,0.003875815076753497
12.261579513549805,15,2.7384204864501953,female,female,True,0.9856225848197937,0.013107743114233017,0.001269680098630488
8.102814674377441,15,6.897185325622559,female,female,True,0.8717241287231445,0.10063770413398743,0.0276382714509964
13.927628517150879,15,1.072371482849121,female,female,True,0.8259903788566589,0.16731785237789154,0.006691702175885439
16.671728134155273,15,1.6717281341552734,female,female,True,0.9504307508468628,0.02439326047897339,0.025175947695970535
18.130525588989258,15,3.130525588989258,female,female,True,0.9912992119789124,0.0075827911496162415,0.0011180004803463817
13.716401100158691,15,1.2835988998413086,female,female,True,0.9575684666633606,0.0366957001388073,0.005735865328460932
14.678886413574219,15,0.32111358642578125,female,female,True,0.9756683111190796,0.013507641851902008,0.01082401629537344
16.56843376159668,15,1.5684337615966797,female,female,True,0.9646292328834534,0.03156023472547531,0.00381049164570868
10.385705947875977,15,4.614294052124023,female,female,True,0.9795036315917969,0.017748253419995308,0.0027481282595545053
9.81015682220459,15,5.18984317779541,female,female,True,0.9304642677307129,0.05779010429978371,0.011745703406631947
16.183074951171875,15,1.183074951171875,female,female,True,0.5287132263183594,0.11779026687145233,0.3534965217113495
11.424322128295898,15,3.5756778717041016,female,female,True,0.9742568731307983,0.014967946335673332,0.010775151662528515
13.321531295776367,15,1.6784687042236328,female,female,True,0.9914700388908386,0.008096241392195225,0.00043381971772760153
16.24864387512207,15,1.2486438751220703,female,female,True,0.9887629151344299,0.009441924281418324,0.0017951842164620757
12.069814682006836,15,2.930185317993164,female,female,True,0.9970903396606445,0.0026669753715395927,0.00024271811707876623
16.88280487060547,15,1.8828048706054688,female,female,True,0.9605240225791931,0.03822166472673416,0.0012542757904157043
12.832643508911133,15,2.167356491088867,female,female,True,0.9783564209938049,0.021268784999847412,0.0003748270682990551
8.965343475341797,15,6.034656524658203,female,female,True,0.9722879528999329,0.02238648757338524,0.005325579550117254
18.0148983001709,15,3.0148983001708984,female,female,True,0.9837297797203064,0.016025884076952934,0.00024441833375021815
17.336076736450195,15,2.3360767364501953,female,female,True,0.9941709637641907,0.005584494210779667,0.0002445367572363466
15.20838737487793,15,0.2083873748779297,female,female,True,0.9731479287147522,0.020099351182579994,0.006752726621925831
18.40083122253418,15,3.4008312225341797,female,female,True,0.97575443983078,0.013822476379573345,0.010423139669001102
16.021377563476562,15,1.0213775634765625,female,female,True,0.9955427050590515,0.0032103441189974546,0.001246923697181046
9.654808044433594,15,5.345191955566406,female,female,True,0.9688379764556885,0.030798958614468575,0.00036309336428530514
11.475522994995117,15,3.524477005004883,female,female,True,0.9916424751281738,0.004557887092232704,0.0037995614111423492
46.87437438964844,15,31.874374389648438,female,female,True,0.9995032548904419,0.00048818462528288364,8.565423740947153e-06
25.567113876342773,15,10.567113876342773,female,female,True,0.9931301474571228,0.006805329117923975,6.453342211898416e-05
25.577741622924805,15,10.577741622924805,female,female,True,0.9928969740867615,0.006983127910643816,0.00011995139357168227
15.575379371643066,15,0.5753793716430664,female,female,True,0.9832635521888733,0.016573768109083176,0.00016272270295303315
30.40608787536621,15,15.406087875366211,female,female,True,0.9924061894416809,0.007550140842795372,4.36617192463018e-05
28.25652313232422,15,13.256523132324219,female,female,True,0.9324994087219238,0.06694690883159637,0.0005536706303246319
29.758325576782227,15,14.758325576782227,female,female,True,0.8964776992797852,0.10339640080928802,0.00012594334839377552
27.38201332092285,15,12.382013320922852,female,female,True,0.961470365524292,0.03838369995355606,0.00014588507474400103
27.953472137451172,15,12.953472137451172,female,female,True,0.8546760678291321,0.14433076977729797,0.0009931614622473717
32.54195785522461,15,17.54195785522461,female,female,True,0.9901362061500549,0.00979976262897253,6.40808284515515e-05
38.024757385253906,15,23.024757385253906,female,female,True,0.9641170501708984,0.03581814095377922,6.478511932073161e-05
27.146921157836914,15,12.146921157836914,female,female,True,0.9843847751617432,0.015514608472585678,0.00010070695134345442
38.16658401489258,15,23.166584014892578,female,female,True,0.9908535480499268,0.009085449390113354,6.0890397435287014e-05
24.33072853088379,15,9.330728530883789,female,female,True,0.9817365407943726,0.01805890165269375,0.0002045616856776178
48.21303176879883,15,33.21303176879883,female,female,True,0.9957966804504395,0.004198659677058458,4.573897967929952e-06
28.93230628967285,15,13.932306289672852,female,female,True,0.9911423921585083,0.008789798244833946,6.780876719858497e-05
26.359384536743164,15,11.359384536743164,female,female,True,0.9497162103652954,0.050173573195934296,0.00011015596828656271
40.96894073486328,15,25.96894073486328,female,female,True,0.9963712692260742,0.0036127185449004173,1.6010973922675475e-05
39.7722053527832,15,24.772205352783203,female,female,True,0.9959673881530762,0.004004884976893663,2.7807762307929806e-05
30.4927978515625,15,15.4927978515625,female,female,True,0.9986763596534729,0.001304645906202495,1.8955584891955368e-05
18.464378356933594,25,6.535621643066406,female,female,True,0.9515272378921509,0.04391705244779587,0.004555773921310902
36.1187858581543,25,11.118785858154297,female,female,True,0.998310923576355,0.0016381541499868035,5.090205013402738e-05
29.418642044067383,25,4.418642044067383,female,female,True,0.9966835379600525,0.002972150919958949,0.00034430023515596986
14.650117874145508,25,10.349882125854492,female,female,True,0.9601224660873413,0.03846313804388046,0.0014144123997539282
33.45368957519531,25,8.453689575195312,female,female,True,0.9851442575454712,0.014718759804964066,0.00013697787653654814
47.10575485229492,25,22.105754852294922,female,female,True,0.9899200201034546,0.010024679824709892,5.529067857423797e-05
22.125648498535156,25,2.8743515014648438,female,female,True,0.9926350712776184,0.006678796373307705,0.0006862430600449443
28.25447654724121,25,3.254476547241211,female,female,True,0.9980102181434631,0.0019248811295256019,6.497508002212271e-05
38.69413375854492,25,13.694133758544922,female,female,True,0.9987867474555969,0.0011625121114775538,5.066491576144472e-05
14.479783058166504,25,10.520216941833496,female,female,True,0.9811549782752991,0.018012244254350662,0.0008327429532073438
30.72727394104004,25,5.727273941040039,female,female,True,0.9830633997917175,0.015764905139803886,0.001171641517430544
44.31996154785156,25,19.319961547851562,female,female,True,0.9971768856048584,0.0028009687084704638,2.208312253060285e-05
30.748891830444336,25,5.748891830444336,female,female,True,0.9891276955604553,0.01040563266724348,0.00046667660353705287
14.677301406860352,25,10.322698593139648,female,female,True,0.8881126046180725,0.10886199027299881,0.003025390673428774
15.65666389465332,25,9.34333610534668,female,female,True,0.9972099661827087,0.0026109626051038504,0.00017898275109473616
29.899198532104492,25,4.899198532104492,female,female,True,0.9997757077217102,0.00020466970454435796,1.964318289537914e-05
14.587124824523926,25,10.412875175476074,female,female,True,0.981523334980011,0.017560098320245743,0.0009165005758404732
31.162946701049805,25,6.162946701049805,female,female,True,0.9991400241851807,0.0008102285792119801,4.9619804485701025e-05
40.68658447265625,25,15.68658447265625,female,female,True,0.9954818487167358,0.004479300696402788,3.882534656440839e-05
33.78858947753906,25,8.788589477539062,female,female,True,0.9943893551826477,0.005563928745687008,4.6741268306504935e-05
25.277591705322266,25,0.2775917053222656,female,female,True,0.9432072639465332,0.05210886150598526,0.004683914128690958
30.259136199951172,25,5.259136199951172,female,female,True,0.9700601696968079,0.0290764681994915,0.0008633300312794745
26.621639251708984,25,1.6216392517089844,female,female,True,0.9462174773216248,0.053512897342443466,0.00026956971851177514
18.614084243774414,25,6.385915756225586,female,female,True,0.9169530272483826,0.07430806756019592,0.008738907054066658
24.04081916809082,25,0.9591808319091797,female,female,True,0.8180274963378906,0.16592557728290558,0.016046911478042603
21.850107192993164,25,3.149892807006836,female,female,True,0.8511559367179871,0.14711621403694153,0.0017278327140957117
23.932504653930664,25,1.067495346069336,female,female,True,0.8863828182220459,0.10217463225126266,0.011442597955465317
19.738893508911133,25,5.261106491088867,female,female,True,0.905597448348999,0.06311541050672531,0.03128720819950104
18.318613052368164,25,6.681386947631836,female,female,True,0.8669859170913696,0.13167032599449158,0.001343808602541685
22.373580932617188,25,2.6264190673828125,female,female,True,0.9498821496963501,0.0464828796684742,0.0036349778529256582
21.081645965576172,25,3.918354034423828,female,female,True,0.950330913066864,0.048098959028720856,0.0015701610827818513
20.09148597717285,25,4.908514022827148,female,female,True,0.9509021639823914,0.039499130100011826,0.009598725475370884
26.491775512695312,25,1.4917755126953125,female,female,True,0.9433178901672363,0.0538414865732193,0.0028406691271811724
23.847732543945312,25,1.1522674560546875,male,female,False,0.21474789083003998,0.7845224738121033,0.0007295755203813314
19.2276611328125,25,5.7723388671875,female,female,True,0.9031767249107361,0.07931230962276459,0.01751093938946724
16.850500106811523,25,8.149499893188477,female,female,True,0.9292774796485901,0.06249120086431503,0.008231393992900848
19.133140563964844,25,5.866859436035156,female,female,True,0.99254310131073,0.006565948016941547,0.000890937983058393
25.868192672729492,25,0.8681926727294922,female,female,True,0.9903533458709717,0.009200118482112885,0.0004465019446797669
28.158554077148438,25,3.1585540771484375,female,female,True,0.8492624163627625,0.1488044708967209,0.001933155464939773
17.963714599609375,25,7.036285400390625,female,female,True,0.9182668328285217,0.07072969526052475,0.01100350171327591
19.131881713867188,25,5.8681182861328125,female,female,True,0.5373737812042236,0.4597363770008087,0.0028898753225803375
12.03632640838623,25,12.96367359161377,female,female,True,0.9034600853919983,0.09063709527254105,0.005902780219912529
17.861413955688477,25,7.138586044311523,female,female,True,0.9560279250144958,0.043702784925699234,0.0002693257702048868
17.310579299926758,25,7.689420700073242,female,female,True,0.8994328379631042,0.10035339742898941,0.0002137955161742866
14.959724426269531,25,10.040275573730469,female,female,True,0.9127237796783447,0.08153989166021347,0.00573631189763546
16.640304565429688,25,8.359695434570312,female,female,True,0.8879952430725098,0.11060895025730133,0.001395822619087994
16.589250564575195,25,8.410749435424805,female,female,True,0.5845658779144287,0.40312421321868896,0.01230988372117281
16.04669189453125,25,8.95330810546875,female,female,True,0.9974244832992554,0.0024016937240958214,0.00017388239211868495
18.2565860748291,25,6.743413925170898,female,female,True,0.9960706233978271,0.0012417709222063422,0.002687550848349929
15.836170196533203,25,9.163829803466797,female,female,True,0.7889814972877502,0.2089928686618805,0.0020256198477
14.137843132019043,25,10.862156867980957,female,female,True,0.9082650542259216,0.08734595030546188,0.004388961009681225
20.7406005859375,25,4.2593994140625,female,female,True,0.6603646874427795,0.3386504650115967,0.0009849087800830603
26.849260330200195,25,1.8492603302001953,female,female,True,0.8150683045387268,0.18220749497413635,0.0027242235373705626
16.159439086914062,25,8.840560913085938,female,female,True,0.7432697415351868,0.2451404333114624,0.011589829809963703
24.569360733032227,25,0.43063926696777344,female,female,True,0.5655913352966309,0.43220412731170654,0.0022045571822673082
20.190635681152344,25,4.809364318847656,female,female,True,0.5569888949394226,0.44130825996398926,0.00170279445592314
23.038333892822266,25,1.9616661071777344,female,female,True,0.9693016409873962,0.030308103188872337,0.00039017206290736794
21.12722396850586,25,3.8727760314941406,female,female,True,0.9822711944580078,0.017451617866754532,0.00027716602198779583
21.075014114379883,25,3.924985885620117,female,female,True,0.8952473402023315,0.08889154344797134,0.01586104929447174
18.57619285583496,25,6.423807144165039,female,female,True,0.5895463824272156,0.28069013357162476,0.12976345419883728
16.768260955810547,25,8.231739044189453,female,female,True,0.9874333739280701,0.00899942871183157,0.0035672723315656185
14.266406059265137,25,10.733593940734863,female,female,True,0.9124173521995544,0.0030703807715326548,0.08451225608587265
28.165319442749023,25,3.1653194427490234,female,female,True,0.9939913153648376,0.005721385590732098,0.00028724700678139925
22.942873001098633,25,2.057126998901367,female,female,True,0.9953835606575012,0.0015643377555534244,0.003052126383408904
13.877545356750488,25,11.122454643249512,female,female,True,0.9802137017250061,0.01357580441981554,0.006210533436387777
21.010616302490234,25,3.9893836975097656,female,female,True,0.9994039535522461,0.0004017493047285825,0.00019435609283391386
